date,item_id,item_name,category,store_id,units_sold,sell_price,unit_cost,fixed_costs,event_name,event_type,snap_flag,competitor_price
2013-08-30,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,14.0,9.29,5.36,500.0,None,None,0,9.69
2013-08-31,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,15.0,9.29,5.36,500.0,None,None,0,10.0
2013-09-01,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.29,5.36,500.0,None,None,1,9.39
2013-09-02,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,9.29,5.36,500.0,None,None,1,9.22
2013-09-03,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,14.0,9.29,5.36,500.0,None,None,1,9.63
2013-09-04,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,14.0,9.29,5.36,500.0,None,None,1,9.07
2013-09-05,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,15.0,9.29,5.36,500.0,None,None,1,9.32
2013-09-06,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,15.0,9.29,5.36,500.0,None,None,1,10.02
2013-09-07,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,16.0,9.29,5.36,500.0,None,None,1,9.59
2013-09-08,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,14.0,9.29,5.36,500.0,None,None,1,8.87
2013-09-09,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,14.0,9.29,5.36,500.0,None,None,1,8.9
2013-09-10,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.29,5.36,500.0,None,None,1,9.63
2013-09-11,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.29,5.36,500.0,None,None,0,9.89
2013-09-12,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,15.0,9.29,5.36,500.0,None,None,0,8.97
2013-09-13,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.29,5.36,500.0,None,None,0,9.74
2013-09-14,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,15.0,9.29,5.36,500.0,None,None,0,10.06
2013-09-15,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,15.0,9.29,5.36,500.0,None,None,0,10.27
2013-09-16,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.29,5.36,500.0,None,None,0,9.69
2013-09-17,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,16.0,7.1,5.36,500.0,None,None,0,7.46
2013-09-18,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,17.0,7.1,5.36,500.0,None,None,0,6.71
2013-09-19,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,16.0,7.1,5.36,500.0,None,None,0,7.91
2013-09-20,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,18.0,7.1,5.36,500.0,None,None,0,7.15
2013-09-21,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,18.0,7.1,5.36,500.0,None,None,0,7.05
2013-09-22,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,19.0,7.1,5.36,500.0,None,None,0,7.24
2013-09-23,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,17.0,7.1,5.36,500.0,None,None,0,7.74
2013-09-24,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.3,5.36,500.0,None,None,0,10.4
2013-09-25,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.3,5.36,500.0,None,None,0,9.63
2013-09-26,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.3,5.36,500.0,None,None,0,9.95
2013-09-27,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,9.3,5.36,500.0,None,None,0,9.6
2013-09-28,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,15.0,9.3,5.36,500.0,None,None,0,9.19
2013-09-29,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.3,5.36,500.0,None,None,0,10.13
2013-09-30,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.3,5.36,500.0,None,None,0,9.35
2013-10-01,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,9.3,5.36,500.0,None,None,1,10.15
2013-10-02,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,14.0,9.3,5.36,500.0,None,None,1,10.06
2013-10-03,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.3,5.36,500.0,None,None,1,9.81
2013-10-04,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.3,5.36,500.0,None,None,1,10.26
2013-10-05,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,19.0,9.3,5.36,500.0,None,None,1,10.41
2013-10-06,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,14.0,9.3,5.36,500.0,None,None,1,9.51
2013-10-07,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.3,5.36,500.0,None,None,1,9.28
2013-10-08,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,14.0,9.3,5.36,500.0,None,None,1,8.89
2013-10-09,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.3,5.36,500.0,None,None,1,10.41
2013-10-10,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,14.0,9.3,5.36,500.0,None,None,1,9.42
2013-10-11,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,14.0,9.3,5.36,500.0,None,None,0,10.0
2013-10-12,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,14.0,9.3,5.36,500.0,None,None,0,9.3
2013-10-13,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.3,5.36,500.0,None,None,0,10.15
2013-10-14,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,9.0,9.3,5.36,500.0,None,None,0,9.32
2013-10-15,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,15.0,9.3,5.36,500.0,None,None,0,9.14
2013-10-16,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.3,5.36,500.0,None,None,0,9.5
2013-10-17,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,10.0,9.3,5.36,500.0,None,None,0,9.38
2013-10-18,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,9.3,5.36,500.0,None,None,0,9.8
2013-10-19,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.31,5.36,500.0,None,None,0,9.57
2013-10-20,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.31,5.36,500.0,None,None,0,9.82
2013-10-21,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.31,5.36,500.0,None,None,0,9.48
2013-10-22,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,9.31,5.36,500.0,None,None,0,9.34
2013-10-23,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,9.31,5.36,500.0,None,None,0,9.37
2013-10-24,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.31,5.36,500.0,None,None,0,10.35
2013-10-25,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,9.31,5.36,500.0,None,None,0,9.67
2013-10-26,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,14.0,9.31,5.36,500.0,None,None,0,8.85
2013-10-27,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,10.0,9.31,5.36,500.0,None,None,0,9.4
2013-10-28,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.31,5.36,500.0,None,None,0,9.63
2013-10-29,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,9.0,9.31,5.36,500.0,None,None,0,10.28
2013-10-30,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,14.0,9.31,5.36,500.0,None,None,0,9.97
2013-10-31,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.31,5.36,500.0,Halloween,Cultural,0,9.25
2013-11-01,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,9.31,5.36,500.0,None,None,1,10.49
2013-11-02,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,9.31,5.36,500.0,None,None,1,9.58
2013-11-03,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.31,5.36,500.0,None,None,1,10.05
2013-11-04,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,15.0,9.31,5.36,500.0,None,None,1,9.16
2013-11-05,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,9.31,5.36,500.0,None,None,1,8.7
2013-11-06,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,10.0,9.31,5.36,500.0,None,None,1,9.06
2013-11-07,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,14.0,9.31,5.36,500.0,None,None,1,8.38
2013-11-08,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,15.0,9.31,5.36,500.0,None,None,1,10.38
2013-11-09,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,9.31,5.36,500.0,None,None,1,9.67
2013-11-10,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,9.31,5.36,500.0,None,None,1,9.24
2013-11-11,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.31,5.36,500.0,None,None,0,9.76
2013-11-12,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,14.0,9.31,5.36,500.0,None,None,0,9.66
2013-11-13,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,10.0,9.31,5.36,500.0,None,None,0,9.82
2013-11-14,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.31,5.36,500.0,None,None,0,10.04
2013-11-15,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,14.0,7.94,5.36,500.0,None,None,0,8.09
2013-11-16,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,7.94,5.36,500.0,None,None,0,7.9
2013-11-17,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,17.0,7.94,5.36,500.0,None,None,0,8.44
2013-11-18,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,10.0,7.94,5.36,500.0,None,None,0,8.43
2013-11-19,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,7.94,5.36,500.0,None,None,0,8.21
2013-11-20,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,10.0,7.95,5.36,500.0,None,None,0,8.88
2013-11-21,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,7.95,5.36,500.0,None,None,0,8.05
2013-11-22,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,9.32,5.36,500.0,None,None,0,9.26
2013-11-23,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.32,5.36,500.0,None,None,0,9.76
2013-11-24,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.32,5.36,500.0,None,None,0,9.35
2013-11-25,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,10.0,9.32,5.36,500.0,None,None,0,9.78
2013-11-26,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.32,5.36,500.0,None,None,0,9.29
2013-11-27,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,9.32,5.36,500.0,None,None,0,9.45
2013-11-28,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,9.32,5.36,500.0,Thanksgiving,National,0,10.3
2013-11-29,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.32,5.36,500.0,None,None,0,9.45
2013-11-30,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,9.32,5.36,500.0,None,None,0,9.3
2013-12-01,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.32,5.36,500.0,None,None,1,10.04
2013-12-02,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,10.0,9.32,5.36,500.0,None,None,1,9.21
2013-12-03,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.32,5.36,500.0,None,None,1,9.34
2013-12-04,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.32,5.36,500.0,None,None,1,9.81
2013-12-05,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.32,5.36,500.0,None,None,1,9.95
2013-12-06,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,14.0,9.32,5.36,500.0,None,None,1,10.05
2013-12-07,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,9.32,5.36,500.0,None,None,1,9.32
2013-12-08,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.32,5.36,500.0,None,None,1,9.82
2013-12-09,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.32,5.36,500.0,None,None,1,9.43
2013-12-10,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,10.0,9.32,5.36,500.0,None,None,1,9.37
2013-12-11,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.32,5.36,500.0,None,None,0,10.05
2013-12-12,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,9.0,9.33,5.36,500.0,None,None,0,9.4
2013-12-13,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,9.33,5.36,500.0,None,None,0,9.71
2013-12-14,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,8.0,9.33,5.36,500.0,None,None,0,9.67
2013-12-15,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.33,5.36,500.0,None,None,0,9.21
2013-12-16,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.33,5.36,500.0,None,None,0,9.97
2013-12-17,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,8.0,9.33,5.36,500.0,None,None,0,9.82
2013-12-18,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.33,5.36,500.0,None,None,0,8.87
2013-12-19,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,9.0,9.33,5.36,500.0,None,None,0,9.71
2013-12-20,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.33,5.36,500.0,None,None,0,9.32
2013-12-21,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,9.33,5.36,500.0,None,None,0,10.02
2013-12-22,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.33,5.36,500.0,None,None,0,9.07
2013-12-23,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,7.0,9.33,5.36,500.0,None,None,0,9.48
2013-12-24,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,9.0,9.33,5.36,500.0,None,None,0,9.75
2013-12-25,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,0.0,9.33,5.36,500.0,Christmas,National,0,9.63
2013-12-26,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.33,5.36,500.0,None,None,0,9.89
2013-12-27,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,14.0,9.33,5.36,500.0,None,None,0,9.04
2013-12-28,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,14.0,9.33,5.36,500.0,None,None,0,10.23
2013-12-29,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,10.0,9.33,5.36,500.0,None,None,0,9.81
2013-12-30,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,9.33,5.36,500.0,None,None,0,10.12
2013-12-31,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,10.0,9.33,5.36,500.0,None,None,0,9.94
2014-01-01,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,9.0,9.33,5.36,500.0,NewYear,National,1,9.61
2014-01-02,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,9.0,9.33,5.36,500.0,None,None,1,9.13
2014-01-03,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,8.0,9.33,5.36,500.0,None,None,1,9.4
2014-01-04,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,14.0,9.33,5.36,500.0,None,None,1,10.2
2014-01-05,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,9.33,5.36,500.0,None,None,1,10.13
2014-01-06,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,8.0,9.33,5.36,500.0,None,None,1,9.38
2014-01-07,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,10.0,9.33,5.36,500.0,None,None,1,8.56
2014-01-08,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,10.0,9.33,5.36,500.0,None,None,1,9.53
2014-01-09,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,9.0,9.34,5.36,500.0,None,None,1,9.51
2014-01-10,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,9.0,9.34,5.36,500.0,None,None,1,9.53
2014-01-11,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.34,5.36,500.0,None,None,0,9.82
2014-01-12,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,10.0,9.34,5.36,500.0,None,None,0,9.95
2014-01-13,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,9.0,9.34,5.36,500.0,None,None,0,9.99
2014-01-14,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,10.0,9.34,5.36,500.0,None,None,0,9.79
2014-01-15,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.34,5.36,500.0,None,None,0,8.95
2014-01-16,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,9.0,9.34,5.36,500.0,None,None,0,9.49
2014-01-17,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.34,5.36,500.0,None,None,0,10.48
2014-01-18,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.34,5.36,500.0,None,None,0,9.76
2014-01-19,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.34,5.36,500.0,None,None,0,9.76
2014-01-20,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,8.0,9.34,5.36,500.0,None,None,0,9.75
2014-01-21,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,10.0,9.34,5.36,500.0,None,None,0,9.78
2014-01-22,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.34,5.36,500.0,None,None,0,8.73
2014-01-23,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,8.0,9.34,5.36,500.0,None,None,0,9.53
2014-01-24,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,9.34,5.36,500.0,None,None,0,9.61
2014-01-25,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,9.34,5.36,500.0,None,None,0,10.1
2014-01-26,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,9.0,9.34,5.36,500.0,None,None,0,9.64
2014-01-27,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,10.0,9.34,5.36,500.0,None,None,0,9.01
2014-01-28,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.34,5.36,500.0,None,None,0,9.78
2014-01-29,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,9.0,9.34,5.36,500.0,None,None,0,9.32
2014-01-30,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,10.0,9.34,5.36,500.0,None,None,0,9.17
2014-01-31,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.34,5.36,500.0,None,None,0,9.31
2014-02-01,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,10.0,9.34,5.36,500.0,None,None,1,9.82
2014-02-02,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.34,5.36,500.0,SuperBowl,Sporting,1,10.09
2014-02-03,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,8.0,9.34,5.36,500.0,None,None,1,9.8
2014-02-04,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.34,5.36,500.0,None,None,1,9.86
2014-02-05,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,9.0,9.35,5.36,500.0,None,None,1,9.81
2014-02-06,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,10.0,9.35,5.36,500.0,None,None,1,9.67
2014-02-07,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,9.35,5.36,500.0,None,None,1,9.89
2014-02-08,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.35,5.36,500.0,None,None,1,8.73
2014-02-09,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,9.0,9.35,5.36,500.0,None,None,1,9.67
2014-02-10,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,8.0,9.35,5.36,500.0,None,None,1,9.24
2014-02-11,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,9.0,9.35,5.36,500.0,None,None,0,10.07
2014-02-12,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,10.0,9.35,5.36,500.0,None,None,0,9.58
2014-02-13,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,10.0,9.35,5.36,500.0,None,None,0,9.64
2014-02-14,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,10.0,9.35,5.36,500.0,None,None,0,9.07
2014-02-15,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,10.0,9.35,5.36,500.0,None,None,0,10.01
2014-02-16,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,14.0,7.18,5.36,500.0,None,None,0,7.58
2014-02-17,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,7.18,5.36,500.0,None,None,0,7.56
2014-02-18,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,16.0,7.18,5.36,500.0,None,None,0,7.16
2014-02-19,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,13.0,7.18,5.36,500.0,None,None,0,7.17
2014-02-20,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,15.0,7.18,5.36,500.0,None,None,0,7.46
2014-02-21,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,7.18,5.36,500.0,None,None,0,7.2
2014-02-22,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,7.18,5.36,500.0,None,None,0,7.52
2014-02-23,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,9.0,9.35,5.36,500.0,None,None,0,8.82
2014-02-24,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,11.0,9.35,5.36,500.0,None,None,0,9.45
2014-02-25,HOUSEHOLD_2_005_CA_1,Home Goods Item 005,HOUSEHOLD,CA_1,12.0,9.35,5.36,500.0,None,None,0,10.3
